Order_ID,Order_Date,Customer_Name,Category,Product,Region,Quantity,Sales,Profit
ORD1646,2025-12-30,Customer 060,Electronics,Smartphone,West,3,82399.56,16102.05
ORD1647,2025-08-12,Customer 141,Furniture,Table,West,1,13522.31,2565.82
ORD1648,2025-07-14,Customer 067,Electronics,Smartphone,East,4,119934.17,21820.5
ORD1649,2025-04-12,Customer 142,Electronics,Headphones,West,2,7744.22,1180.32
ORD1650,2025-01-03,Customer 121,Electronics,Keyboard,East,4,8983.14,1771.39
ORD1651,2025-06-23,Customer 074,Electronics,Smartphone,North,5,150366.0,28745.5
ORD1652,2025-08-05,Customer 144,Furniture,Chair,West,4,23719.57,4492.95
ORD1653,2025-09-17,Customer 018,Electronics,Keyboard,West,5,12394.22,2138.14
ORD1654,2025-01-05,Customer 027,Furniture,Sofa,West,5,200547.86,33205.46
ORD1655,2025-02-15,Customer 065,Electronics,Keyboard,South,2,4675.4,838.2
ORD1656,2025-12-16,Customer 019,Furniture,Bookshelf,West,1,7788.12,1251.94
ORD1657,2025-03-13,Customer 068,Electronics,Smartphone,South,2,64068.82,11932.91
ORD1658,2025-01-05,Customer 030,Electronics,Smartphone,West,4,105379.79,22549.32
ORD1659,2025-02-11,Customer 052,Furniture,Chair,West,7,40050.39,7667.75
ORD1660,2025-04-27,Customer 199,Furniture,Table,East,3,33661.43,6401.37
ORD1661,2025-04-06,Customer 187,Furniture,Sofa,West,4,146334.12,23263.14
ORD1662,2025-10-27,Customer 044,Furniture,Table,South,3,37662.18,7521.14
ORD1663,2025-09-29,Customer 020,Furniture,Chair,South,7,47050.71,7973.93
ORD1664,2025-01-25,Customer 193,Furniture,Chair,South,2,11991.04,1849.61
ORD1665,2025-12-05,Customer 165,Electronics,Keyboard,East,2,5165.61,1060.81
ORD1666,2025-07-20,Customer 165,Electronics,Monitor,South,7,156911.1,28730.75
ORD1667,2025-08-15,Customer 166,Electronics,Smartphone,South,2,65195.06,10226.86
ORD1668,2025-03-31,Customer 080,Furniture,Table,West,4,51537.72,8035.43
ORD1669,2025-10-04,Customer 151,Furniture,Chair,North,5,28704.82,4465.48
ORD1670,2025-11-21,Customer 106,Furniture,Sofa,North,3,113255.3,22523.46
ORD1671,2025-08-01,Customer 066,Electronics,Headphones,North,5,19852.78,3105.16
ORD1672,2025-05-24,Customer 023,Furniture,Sofa,South,3,112633.48,20634.11
ORD1673,2025-11-07,Customer 172,Electronics,Smartphone,East,3,76299.07,12870.54
ORD1674,2025-05-18,Customer 075,Furniture,Chair,North,5,35326.58,5458.38
ORD1675,2025-09-19,Customer 124,Electronics,Monitor,West,2,50406.81,10052.47
ORD1676,2025-03-09,Customer 048,Electronics,Laptop,West,3,148294.39,26185.88
ORD1677,2025-03-18,Customer 196,Furniture,Chair,East,6,38384.39,7771.54
ORD1678,2025-08-23,Customer 042,Furniture,Desk,West,3,48963.57,8196.86
ORD1679,2025-08-10,Customer 123,Furniture,Desk,West,1,15145.75,3101.83
ORD1680,2025-08-14,Customer 101,Furniture,Desk,North,4,51938.95,8574.6
ORD1681,2025-03-02,Customer 177,Furniture,Sofa,North,5,171949.81,28735.1
ORD1682,2025-06-12,Customer 029,Electronics,Monitor,South,1,21404.03,3483.21
ORD1683,2025-01-26,Customer 164,Electronics,Laptop,South,4,162426.66,35324.71
ORD1684,2025-11-14,Customer 002,Furniture,Bookshelf,South,1,7854.3,1363.7
ORD1685,2025-03-24,Customer 023,Electronics,Laptop,East,5,220920.1,36570.37
ORD1686,2025-10-13,Customer 186,Furniture,Chair,East,3,21026.57,3619.5
ORD1687,2025-05-23,Customer 175,Furniture,Desk,East,4,58814.55,12606.08
ORD1688,2025-11-07,Customer 181,Electronics,Keyboard,East,2,5696.87,1040.16
ORD1689,2025-02-27,Customer 034,Furniture,Sofa,West,1,33847.9,5687.74
ORD1690,2025-03-13,Customer 059,Electronics,Keyboard,South,2,5689.07,1156.35
ORD1691,2025-06-10,Customer 038,Electronics,Laptop,East,5,225492.55,44027.4
ORD1692,2025-04-21,Customer 120,Electronics,Keyboard,South,2,4632.78,925.54
ORD1693,2025-10-06,Customer 135,Electronics,Laptop,West,4,197549.44,31837.96
ORD1694,2025-04-10,Customer 161,Furniture,Sofa,North,7,220170.23,38148.1
ORD1695,2025-04-11,Customer 109,Furniture,Bookshelf,North,4,25399.52,4153.09
ORD1696,2025-09-09,Customer 047,Electronics,Smartphone,West,5,161478.74,29046.1
ORD1697,2025-07-04,Customer 153,Furniture,Table,South,1,10354.65,2076.06
ORD1698,2025-01-21,Customer 004,Electronics,Headphones,North,4,15163.01,2674.11
ORD1699,2025-04-10,Customer 166,Furniture,Table,North,2,27571.31,4258.57
ORD1700,2025-09-26,Customer 060,Furniture,Chair,East,1,6912.85,1452.32
ORD1701,2025-10-22,Customer 025,Electronics,Monitor,North,1,22650.29,3958.59
ORD1702,2025-05-02,Customer 157,Electronics,Smartphone,West,4,99301.98,15290.91
ORD1703,2025-12-11,Customer 029,Furniture,Desk,East,3,49793.11,10830.28
ORD1704,2025-08-08,Customer 014,Furniture,Bookshelf,East,1,7400.36,1159.88
ORD1705,2025-08-29,Customer 135,Furniture,Table,East,1,12374.88,2710.86
ORD1706,2025-12-26,Customer 026,Furniture,Bookshelf,West,4,29495.3,4507.26
ORD1707,2025-08-17,Customer 188,Furniture,Bookshelf,West,3,17877.49,3316.39
ORD1708,2025-06-29,Customer 199,Furniture,Sofa,East,6,189447.94,29182.27
ORD1709,2025-07-30,Customer 058,Electronics,Keyboard,North,6,16638.34,2662.65
ORD1710,2025-01-10,Customer 044,Electronics,Smartphone,South,5,144784.19,28811.27
ORD1711,2025-07-26,Customer 031,Furniture,Bookshelf,South,3,21346.56,3342.59
ORD1712,2025-10-05,Customer 149,Electronics,Keyboard,South,4,11268.22,2413.29
ORD1713,2025-03-27,Customer 013,Furniture,Table,East,7,81900.94,12305.87
ORD1714,2025-02-04,Customer 195,Electronics,Smartphone,West,7,190624.39,37951.21
ORD1715,2025-04-03,Customer 071,Electronics,Keyboard,South,5,11174.14,2261.12
ORD1716,2025-04-13,Customer 108,Electronics,Laptop,West,6,270516.35,45770.61
ORD1717,2025-10-15,Customer 162,Electronics,Laptop,West,6,301719.7,48193.79
ORD1718,2025-03-13,Customer 034,Furniture,Chair,North,4,27155.13,4992.36
ORD1719,2025-07-07,Customer 033,Furniture,Sofa,East,1,35192.19,5525.01
ORD1720,2025-12-15,Customer 144,Electronics,Smartphone,North,4,106642.37,18647.94
ORD1721,2025-10-15,Customer 060,Furniture,Chair,East,7,46359.48,9936.75
ORD1722,2025-07-23,Customer 123,Electronics,Smartphone,West,7,190255.39,39218.01
ORD1723,2025-05-31,Customer 055,Electronics,Monitor,West,4,100443.88,18954.86
ORD1724,2025-01-14,Customer 162,Furniture,Desk,North,5,79112.03,12428.54
ORD1725,2025-02-27,Customer 140,Furniture,Sofa,North,4,120804.96,18791.48
ORD1726,2025-06-24,Customer 100,Electronics,Laptop,East,1,45201.41,7501.88
ORD1727,2025-12-09,Customer 192,Electronics,Keyboard,North,6,17031.94,2721.92
ORD1728,2025-08-23,Customer 112,Furniture,Table,West,2,25511.47,5084.14
ORD1729,2025-12-15,Customer 022,Electronics,Smartphone,South,4,115140.86,19881.13
ORD1730,2025-01-13,Customer 033,Furniture,Chair,East,4,24249.95,3797.45
ORD1731,2025-01-14,Customer 019,Electronics,Headphones,East,5,18174.5,3261.85
ORD1732,2025-05-09,Customer 110,Furniture,Desk,North,4,61835.99,11781.73
ORD1733,2025-12-16,Customer 100,Furniture,Sofa,West,4,159584.47,32386.17
ORD1734,2025-01-10,Customer 090,Furniture,Desk,North,1,16424.92,2830.71
ORD1735,2025-12-03,Customer 013,Electronics,Headphones,East,7,26107.37,4002.66
ORD1736,2025-08-07,Customer 162,Electronics,Laptop,West,4,165579.18,35655.35
ORD1737,2025-06-27,Customer 013,Furniture,Table,East,4,49679.6,8467.02
ORD1738,2025-02-07,Customer 066,Furniture,Bookshelf,East,7,42907.7,7370.93
ORD1739,2025-07-20,Customer 121,Electronics,Keyboard,East,4,10623.04,2189.35
ORD1740,2025-05-29,Customer 116,Electronics,Headphones,East,7,27063.47,5019.01
ORD1741,2025-01-30,Customer 049,Electronics,Laptop,North,7,310053.34,47076.67
ORD1742,2025-05-09,Customer 162,Electronics,Monitor,North,2,44325.61,9389.0
ORD1743,2025-05-17,Customer 032,Electronics,Keyboard,East,4,9520.42,1975.72
ORD1744,2025-07-03,Customer 028,Electronics,Smartphone,South,5,149848.19,30821.79
ORD1745,2025-07-11,Customer 024,Electronics,Headphones,West,6,20324.07,3095.37
ORD1746,2025-05-01,Customer 113,Electronics,Laptop,South,1,47435.75,8298.52
ORD1747,2025-11-11,Customer 064,Electronics,Keyboard,East,4,10533.83,2071.87
ORD1748,2025-08-02,Customer 138,Electronics,Monitor,North,2,45272.91,7788.25
ORD1749,2025-05-16,Customer 089,Furniture,Table,East,5,62653.39,9990.31
ORD1750,2025-01-14,Customer 073,Electronics,Headphones,South,4,15491.69,2500.71
ORD1751,2025-07-12,Customer 091,Furniture,Bookshelf,North,3,17913.81,3834.95
ORD1752,2025-04-15,Customer 134,Electronics,Keyboard,South,1,2774.71,595.36
ORD1753,2025-12-09,Customer 189,Furniture,Table,South,2,25333.78,4773.61
ORD1754,2025-04-09,Customer 049,Furniture,Desk,West,1,12926.55,2571.15
ORD1755,2025-11-07,Customer 015,Furniture,Chair,South,1,6968.87,1497.51
ORD1756,2025-09-10,Customer 106,Electronics,Smartphone,West,1,29765.09,4608.17
ORD1757,2025-10-25,Customer 163,Furniture,Desk,North,4,65085.23,13762.88
ORD1758,2025-04-02,Customer 158,Furniture,Table,South,3,36064.54,5664.18
ORD1759,2025-06-22,Customer 060,Electronics,Keyboard,South,1,2508.38,385.81
ORD1760,2025-08-15,Customer 013,Furniture,Sofa,West,4,152045.04,23416.64
ORD1761,2025-02-10,Customer 081,Furniture,Sofa,North,7,233406.78,45778.14
ORD1762,2025-07-12,Customer 139,Electronics,Smartphone,West,3,74890.13,15838.74
ORD1763,2025-11-25,Customer 197,Furniture,Desk,North,6,88631.98,16754.27
ORD1764,2025-01-28,Customer 089,Furniture,Sofa,North,6,213902.28,37008.3
ORD1765,2025-10-05,Customer 038,Furniture,Desk,East,1,14918.64,2513.53
ORD1766,2025-05-13,Customer 005,Electronics,Laptop,South,7,370302.15,64272.22
ORD1767,2025-01-14,Customer 139,Furniture,Chair,West,6,36988.78,7675.72
ORD1768,2025-01-01,Customer 127,Furniture,Table,West,5,51631.63,11325.95
ORD1769,2025-01-29,Customer 159,Furniture,Sofa,North,7,274569.29,41578.3
ORD1770,2025-10-16,Customer 147,Furniture,Desk,West,4,49416.85,8409.46
ORD1771,2025-06-26,Customer 063,Electronics,Laptop,West,6,295235.6,50511.25
ORD1772,2025-06-10,Customer 094,Electronics,Keyboard,North,6,14762.06,2785.06
ORD1773,2025-06-06,Customer 182,Electronics,Monitor,East,4,86213.66,17921.24
ORD1774,2025-07-25,Customer 017,Electronics,Keyboard,West,3,7369.83,1469.3
ORD1775,2025-03-21,Customer 136,Electronics,Keyboard,North,4,10599.94,2146.29
ORD1776,2025-03-18,Customer 199,Furniture,Bookshelf,East,6,41979.52,8025.59
ORD1777,2025-07-28,Customer 164,Electronics,Keyboard,East,6,15495.11,2464.34
ORD1778,2025-10-04,Customer 181,Furniture,Bookshelf,North,6,40639.74,8525.98
ORD1779,2025-12-20,Customer 144,Electronics,Keyboard,East,4,8501.93,1659.08
ORD1780,2025-07-01,Customer 093,Furniture,Table,North,6,78694.63,15557.62
ORD1781,2025-03-31,Customer 195,Furniture,Table,North,7,89223.13,19553.76
ORD1782,2025-10-03,Customer 015,Electronics,Keyboard,South,7,18074.5,2929.01
ORD1783,2025-11-04,Customer 022,Electronics,Headphones,South,6,21131.4,4454.01
ORD1784,2025-07-04,Customer 187,Electronics,Monitor,East,6,129320.08,20380.98
ORD1785,2025-12-24,Customer 004,Electronics,Monitor,East,6,131381.62,20155.33
ORD1786,2025-03-01,Customer 122,Furniture,Desk,East,1,15392.3,3165.78
ORD1787,2025-05-05,Customer 178,Furniture,Bookshelf,South,5,31371.67,5372.42
ORD1788,2025-11-20,Customer 131,Furniture,Table,North,4,44043.57,7624.02
ORD1789,2025-03-31,Customer 171,Furniture,Desk,North,4,66659.07,10532.88
ORD1790,2025-07-21,Customer 057,Electronics,Headphones,North,5,16681.2,3108.47
ORD1791,2025-07-06,Customer 125,Electronics,Laptop,North,6,284852.87,61188.95
ORD1792,2025-09-17,Customer 178,Furniture,Table,East,4,48056.63,10251.22
ORD1793,2025-01-06,Customer 097,Furniture,Sofa,South,7,267946.01,56336.01
ORD1794,2025-04-22,Customer 047,Electronics,Headphones,North,2,7550.09,1206.74
ORD1795,2025-02-21,Customer 165,Electronics,Headphones,North,4,13253.74,2347.12
ORD1796,2025-09-30,Customer 126,Furniture,Sofa,West,6,183143.86,37288.41
ORD1797,2025-11-25,Customer 161,Furniture,Chair,West,3,20801.5,4452.76
ORD1798,2025-06-26,Customer 090,Electronics,Monitor,West,1,23843.76,4064.92
ORD1799,2025-04-06,Customer 009,Electronics,Laptop,North,3,155581.1,24282.48
ORD1800,2025-11-14,Customer 048,Electronics,Keyboard,North,4,11148.54,2414.66
ORD1801,2025-12-27,Customer 045,Furniture,Chair,North,3,17335.65,3208.56
ORD1802,2025-01-02,Customer 123,Electronics,Keyboard,East,6,13394.39,2240.26
ORD1803,2025-07-08,Customer 124,Furniture,Sofa,East,2,73277.0,12671.49
ORD1804,2025-08-08,Customer 071,Electronics,Headphones,East,7,25929.82,4552.89
ORD1805,2025-03-31,Customer 056,Electronics,Headphones,South,3,11962.49,2315.06
ORD1806,2025-11-01,Customer 156,Furniture,Desk,West,2,30465.46,5765.46
ORD1807,2025-03-16,Customer 022,Furniture,Sofa,West,5,182493.31,29798.2
ORD1808,2025-08-07,Customer 061,Electronics,Keyboard,East,4,9747.05,1863.94
ORD1809,2025-07-04,Customer 107,Furniture,Table,South,6,65879.54,13592.15
ORD1810,2025-01-12,Customer 088,Furniture,Sofa,East,5,191581.25,31103.64
ORD1811,2025-04-10,Customer 050,Furniture,Chair,North,6,37245.51,6601.89
ORD1812,2025-04-19,Customer 109,Electronics,Headphones,East,6,19174.21,3291.2
ORD1813,2025-11-21,Customer 084,Furniture,Bookshelf,South,3,18372.5,2959.76
ORD1814,2025-01-21,Customer 096,Electronics,Headphones,West,4,12793.23,2732.43
ORD1815,2025-05-04,Customer 043,Furniture,Sofa,North,5,161374.86,28948.51
ORD1816,2025-05-19,Customer 170,Electronics,Smartphone,South,7,204037.92,35746.48
ORD1817,2025-10-14,Customer 176,Furniture,Bookshelf,North,3,20028.86,4112.87
ORD1818,2025-07-28,Customer 013,Electronics,Monitor,South,7,143751.1,22099.35
ORD1819,2025-02-03,Customer 037,Electronics,Laptop,West,2,92882.81,17099.09
ORD1820,2025-05-08,Customer 071,Electronics,Laptop,North,5,269725.37,52073.04
ORD1821,2025-10-15,Customer 109,Furniture,Chair,East,1,6695.53,1047.57
ORD1822,2025-06-04,Customer 097,Furniture,Bookshelf,East,7,46051.35,7060.45
ORD1823,2025-06-03,Customer 115,Electronics,Laptop,West,4,211850.68,35396.94
ORD1824,2025-01-23,Customer 049,Furniture,Chair,South,4,23294.18,4034.3
ORD1825,2025-03-09,Customer 152,Electronics,Headphones,West,4,14983.62,3157.53
ORD1826,2025-10-03,Customer 077,Electronics,Keyboard,South,5,13820.67,2878.37
ORD1827,2025-03-02,Customer 128,Furniture,Desk,South,6,98345.23,18023.19
ORD1828,2025-11-07,Customer 156,Furniture,Table,West,5,58764.47,12186.63
ORD1829,2025-02-06,Customer 152,Electronics,Headphones,South,7,22654.57,4523.51
ORD1830,2025-11-28,Customer 181,Electronics,Keyboard,East,2,5110.29,973.72
ORD1831,2025-12-17,Customer 160,Furniture,Bookshelf,West,7,45398.76,9112.96
ORD1832,2025-03-19,Customer 161,Furniture,Desk,South,5,65734.89,13801.35
ORD1833,2025-11-11,Customer 176,Electronics,Laptop,West,1,50592.53,8474.85
ORD1834,2025-03-15,Customer 152,Electronics,Monitor,North,5,96300.33,17893.29
ORD1835,2025-06-25,Customer 053,Electronics,Smartphone,North,6,169184.11,29449.39
ORD1836,2025-12-05,Customer 096,Furniture,Sofa,North,1,31483.33,6900.28
ORD1837,2025-06-05,Customer 159,Furniture,Desk,West,1,13406.8,2065.84
ORD1838,2025-05-04,Customer 132,Furniture,Table,West,2,25166.76,4886.01
ORD1839,2025-06-21,Customer 159,Electronics,Monitor,North,7,162347.59,33646.07
ORD1840,2025-09-15,Customer 021,Furniture,Desk,West,4,50661.71,10287.44
ORD1841,2025-06-02,Customer 046,Furniture,Chair,North,1,7155.43,1540.63
ORD1842,2025-12-05,Customer 186,Furniture,Table,North,5,68284.07,10853.87
ORD1843,2025-01-04,Customer 005,Furniture,Chair,West,5,29785.2,5144.92
ORD1844,2025-07-25,Customer 099,Electronics,Smartphone,West,1,29808.92,5825.37
ORD1845,2025-04-10,Customer 042,Furniture,Chair,East,3,18174.92,2746.06
ORD1846,2025-03-07,Customer 091,Electronics,Monitor,South,4,75331.81,12130.03
ORD1847,2025-12-08,Customer 114,Furniture,Bookshelf,West,5,39574.68,8147.31
ORD1848,2025-07-25,Customer 063,Electronics,Smartphone,North,7,173261.46,31215.12
ORD1849,2025-10-20,Customer 169,Electronics,Keyboard,South,3,7004.61,1386.97
ORD1850,2025-08-18,Customer 110,Furniture,Bookshelf,South,3,21241.57,3232.45
ORD1851,2025-10-21,Customer 188,Electronics,Monitor,South,4,81947.56,14172.74
ORD1852,2025-06-23,Customer 114,Furniture,Chair,North,5,33678.99,6027.26
ORD1853,2025-12-26,Customer 008,Furniture,Sofa,West,3,103105.38,20413.98
ORD1854,2025-04-14,Customer 103,Furniture,Bookshelf,South,4,29533.5,5758.76
ORD1855,2025-05-17,Customer 147,Electronics,Laptop,South,5,270211.01,50146.86
ORD1856,2025-03-28,Customer 102,Furniture,Bookshelf,North,4,26179.77,4704.01
ORD1857,2025-04-07,Customer 044,Electronics,Keyboard,North,3,7254.66,1394.86
ORD1858,2025-06-09,Customer 004,Electronics,Headphones,North,2,7433.11,1157.34
ORD1859,2025-03-22,Customer 190,Electronics,Headphones,South,1,3684.71,641.36
ORD1860,2025-07-25,Customer 134,Electronics,Monitor,North,2,40797.52,7890.56
ORD1861,2025-10-26,Customer 024,Electronics,Smartphone,South,3,77899.63,12293.07
ORD1862,2025-05-31,Customer 029,Electronics,Keyboard,East,5,10632.24,2304.06
ORD1863,2025-06-20,Customer 143,Electronics,Headphones,West,3,11185.05,2393.85
ORD1864,2025-12-22,Customer 018,Furniture,Desk,West,2,24992.08,5475.33
ORD1865,2025-11-04,Customer 133,Electronics,Headphones,North,7,22697.58,3630.98
ORD1866,2025-07-10,Customer 149,Furniture,Table,North,5,67643.15,13082.57
ORD1867,2025-06-06,Customer 029,Electronics,Laptop,South,3,126831.95,20732.2
ORD1868,2025-09-15,Customer 102,Electronics,Headphones,South,6,21191.17,3734.01
ORD1869,2025-09-10,Customer 164,Electronics,Laptop,East,6,317595.44,59800.41
ORD1870,2025-06-23,Customer 111,Furniture,Table,North,1,13315.55,2357.47
ORD1871,2025-05-22,Customer 133,Electronics,Smartphone,West,3,85979.7,16176.18
ORD1872,2025-03-21,Customer 055,Furniture,Desk,West,4,64383.05,11216.82
ORD1873,2025-09-30,Customer 166,Electronics,Laptop,East,2,96711.64,18139.53
ORD1874,2025-11-29,Customer 048,Electronics,Smartphone,South,1,28768.71,5495.62
ORD1875,2025-06-13,Customer 069,Furniture,Bookshelf,North,1,6993.89,1178.11
ORD1876,2025-07-01,Customer 186,Furniture,Chair,East,3,17120.33,2655.58
ORD1877,2025-03-19,Customer 177,Electronics,Headphones,North,2,7227.43,1174.07
ORD1878,2025-02-03,Customer 023,Furniture,Sofa,North,6,233672.0,39881.48
ORD1879,2025-02-10,Customer 014,Electronics,Monitor,East,7,174529.86,34913.68
ORD1880,2025-12-28,Customer 012,Furniture,Table,North,2,27217.8,4284.63
ORD1881,2025-12-28,Customer 055,Electronics,Monitor,West,3,58668.62,11653.69
ORD1882,2025-02-02,Customer 038,Electronics,Monitor,North,3,65959.76,10624.25
ORD1883,2025-12-28,Customer 105,Electronics,Laptop,South,2,107934.72,17285.61
ORD1884,2025-01-28,Customer 131,Electronics,Smartphone,East,5,129773.69,19963.63
ORD1885,2025-08-06,Customer 089,Furniture,Chair,East,4,27184.16,4243.82
ORD1886,2025-03-27,Customer 087,Furniture,Table,East,2,23078.96,3577.9
ORD1887,2025-11-18,Customer 196,Electronics,Smartphone,South,4,130773.12,28735.9
ORD1888,2025-01-30,Customer 049,Furniture,Desk,East,6,82395.27,13730.35
ORD1889,2025-02-18,Customer 037,Furniture,Chair,South,1,6408.72,1113.68
ORD1890,2025-05-11,Customer 061,Furniture,Bookshelf,South,2,15477.84,2582.76
ORD1891,2025-05-30,Customer 033,Furniture,Table,East,2,23966.16,3850.71
ORD1892,2025-04-07,Customer 111,Furniture,Chair,East,3,17583.35,3781.89
ORD1893,2025-10-24,Customer 091,Furniture,Desk,West,4,58839.79,9858.17
ORD1894,2025-09-21,Customer 084,Electronics,Laptop,North,3,130602.55,21358.35
ORD1895,2025-06-08,Customer 131,Furniture,Desk,South,7,110527.41,23905.14
ORD1896,2025-06-25,Customer 037,Furniture,Chair,North,5,36450.57,6771.11
ORD1897,2025-01-23,Customer 079,Furniture,Bookshelf,South,5,35484.46,5630.72
ORD1898,2025-11-06,Customer 180,Electronics,Monitor,North,6,127202.17,26395.58
ORD1899,2025-10-02,Customer 097,Furniture,Table,South,6,64122.09,13768.65
ORD1900,2025-03-30,Customer 017,Furniture,Sofa,South,5,162666.56,28575.75
ORD1901,2025-06-29,Customer 090,Furniture,Desk,South,7,106647.19,20081.84
ORD1902,2025-11-07,Customer 024,Electronics,Headphones,North,3,9848.07,2134.46
ORD1903,2025-10-02,Customer 033,Furniture,Desk,North,6,99184.0,19763.01
ORD1904,2025-02-13,Customer 148,Furniture,Table,South,2,26081.82,4425.88
ORD1905,2025-05-28,Customer 130,Electronics,Headphones,South,7,22155.42,3932.59
ORD1906,2025-03-05,Customer 088,Furniture,Desk,South,7,87160.23,15554.78
ORD1907,2025-03-03,Customer 074,Furniture,Desk,North,5,65023.25,11804.88
ORD1908,2025-09-24,Customer 177,Furniture,Sofa,West,3,99004.04,18593.94
ORD1909,2025-09-03,Customer 036,Furniture,Sofa,North,4,144914.96,22480.25
ORD1910,2025-10-07,Customer 031,Electronics,Smartphone,East,6,188232.75,30691.7
ORD1911,2025-05-02,Customer 138,Furniture,Sofa,South,3,107868.94,20875.42
ORD1912,2025-04-18,Customer 095,Electronics,Keyboard,North,4,10476.28,1981.91
ORD1913,2025-01-19,Customer 146,Electronics,Monitor,South,7,135311.33,27040.63
ORD1914,2025-07-09,Customer 179,Electronics,Keyboard,West,4,9464.87,1968.14
ORD1915,2025-11-13,Customer 118,Furniture,Chair,North,4,28089.29,4740.1
ORD1916,2025-04-27,Customer 110,Electronics,Headphones,West,7,24379.09,5279.86
ORD1917,2025-08-12,Customer 031,Furniture,Table,East,7,81108.23,17823.97
ORD1918,2025-06-24,Customer 128,Furniture,Table,South,6,78446.14,16756.35
ORD1919,2025-02-22,Customer 102,Furniture,Bookshelf,North,5,34238.01,6358.78
ORD1920,2025-07-03,Customer 035,Electronics,Laptop,West,1,52572.58,10496.07
ORD1921,2025-01-20,Customer 077,Furniture,Chair,South,3,19669.49,2996.53
ORD1922,2025-04-04,Customer 158,Furniture,Desk,North,3,37382.69,7414.06
ORD1923,2025-05-01,Customer 088,Electronics,Laptop,North,3,131811.93,24734.26
ORD1924,2025-08-01,Customer 008,Furniture,Desk,East,6,74115.07,15826.44
ORD1925,2025-08-21,Customer 057,Furniture,Chair,South,4,23717.51,4427.22
ORD1926,2025-05-25,Customer 143,Electronics,Headphones,East,3,10937.08,1831.1
ORD1927,2025-11-19,Customer 193,Electronics,Keyboard,East,3,7582.09,1381.22
ORD1928,2025-12-30,Customer 026,Furniture,Bookshelf,South,3,19708.88,4044.93
ORD1929,2025-09-05,Customer 180,Electronics,Monitor,East,5,126033.16,24674.66
ORD1930,2025-02-16,Customer 098,Furniture,Bookshelf,West,6,44512.74,8185.99
ORD1931,2025-03-02,Customer 014,Electronics,Keyboard,West,6,13218.61,2106.7
ORD1932,2025-01-30,Customer 122,Furniture,Desk,West,2,30946.0,5838.43
ORD1933,2025-02-05,Customer 177,Electronics,Keyboard,South,2,5028.71,795.66
ORD1934,2025-02-07,Customer 170,Electronics,Smartphone,East,7,181847.28,37539.86
ORD1935,2025-03-26,Customer 039,Electronics,Laptop,South,5,255040.42,51664.99
ORD1936,2025-06-13,Customer 048,Electronics,Laptop,North,4,173041.66,34426.46
ORD1937,2025-02-01,Customer 038,Electronics,Laptop,East,4,167968.64,31868.44
ORD1938,2025-01-26,Customer 094,Furniture,Chair,East,3,22283.98,4410.38
ORD1939,2025-10-28,Customer 044,Electronics,Monitor,South,1,20907.46,3359.76
ORD1940,2025-08-09,Customer 082,Electronics,Headphones,North,5,15801.4,2985.93
ORD1941,2025-05-26,Customer 155,Furniture,Bookshelf,South,7,42131.53,8479.49
ORD1942,2025-03-04,Customer 093,Electronics,Laptop,South,4,183405.48,38656.53
ORD1943,2025-02-19,Customer 096,Furniture,Chair,North,5,35259.38,7332.84
ORD1944,2025-09-20,Customer 063,Furniture,Table,East,4,44592.13,9356.07
ORD1945,2025-04-13,Customer 030,Electronics,Keyboard,East,2,5450.3,947.36
ORD1946,2025-07-13,Customer 169,Electronics,Smartphone,East,4,125839.41,19498.26
ORD1947,2025-07-31,Customer 192,Furniture,Table,South,4,54569.1,9251.14
ORD1948,2025-04-14,Customer 142,Electronics,Headphones,South,4,15331.18,3035.74
ORD1949,2025-01-10,Customer 152,Electronics,Monitor,South,3,72246.95,14847.87
ORD1950,2025-06-24,Customer 019,Electronics,Keyboard,East,4,10920.77,2297.44
ORD1951,2025-11-24,Customer 058,Electronics,Headphones,South,1,3399.99,713.9
ORD1952,2025-01-03,Customer 157,Furniture,Bookshelf,East,7,46873.86,9050.69
ORD1953,2025-12-31,Customer 044,Electronics,Laptop,South,7,298213.33,63723.88
ORD1954,2025-08-09,Customer 040,Electronics,Keyboard,East,7,15317.81,2367.66
ORD1955,2025-03-17,Customer 089,Furniture,Bookshelf,East,5,38250.58,6816.54
ORD1956,2025-07-14,Customer 051,Furniture,Table,South,7,88739.16,16241.48
ORD1957,2025-03-16,Customer 026,Electronics,Smartphone,North,7,190540.33,28743.98
ORD1958,2025-05-06,Customer 006,Furniture,Table,South,2,27167.87,5268.43
ORD1959,2025-04-13,Customer 001,Electronics,Headphones,North,6,19479.12,4039.61
ORD1960,2025-12-08,Customer 152,Furniture,Chair,North,4,28245.31,5924.58
ORD1961,2025-09-06,Customer 012,Furniture,Table,West,6,73097.96,14129.68
ORD1962,2025-07-21,Customer 076,Furniture,Sofa,West,7,212571.88,42918.53
ORD1963,2025-04-28,Customer 014,Furniture,Sofa,West,7,215729.98,46550.31
ORD1964,2025-11-03,Customer 191,Furniture,Desk,East,1,12630.85,1910.75
ORD1965,2025-01-07,Customer 025,Furniture,Bookshelf,South,4,30617.41,4865.71
ORD1966,2025-03-27,Customer 199,Furniture,Table,West,1,12828.77,2777.1
ORD1967,2025-07-23,Customer 037,Furniture,Desk,West,7,102096.4,21262.84
ORD1968,2025-08-28,Customer 048,Electronics,Laptop,South,5,205576.62,43679.62
ORD1969,2025-08-17,Customer 149,Electronics,Headphones,South,7,23132.07,4257.02
ORD1970,2025-07-17,Customer 199,Furniture,Sofa,South,6,220046.44,48083.8
